year,month,district,division,water_area_km2,water_area_calibrated_km2
2018.0,9.0,Bhola,Barisal,722.12,357.8
2018.0,9.0,Jhalokati,Barisal,192.11,95.2
2018.0,9.0,Patuakhali,Barisal,356.28,176.5
2018.0,9.0,Pirojpur,Barisal,364.3,180.5
2018.0,9.0,Bandarban,Chittagong,3178.36,1574.7
2018.0,9.0,Brahamanbaria,Chittagong,499.4,247.4
2018.0,9.0,Chandpur,Chittagong,317.41,157.3
2018.0,9.0,Chittagong,Chittagong,1653.03,819.0
2018.0,9.0,Comilla,Chittagong,1217.33,603.1
2018.0,9.0,Cox's Bazar,Chittagong,172.8,85.6
2018.0,9.0,Feni,Chittagong,447.01,221.5
2018.0,9.0,Khagrachhari,Chittagong,1071.35,530.8
2018.0,9.0,Lakshmipur,Chittagong,315.1,156.1
2018.0,9.0,Noakhali,Chittagong,172.21,85.3
2018.0,9.0,Rangamati,Chittagong,529.29,262.2
2018.0,9.0,Dhaka,Dhaka,121.07,60.0
2018.0,9.0,Faridpur,Dhaka,216.27,107.1
2018.0,9.0,Gazipur,Dhaka,136.38,67.6
2018.0,9.0,Gopalganj,Dhaka,399.12,197.7
2018.0,9.0,Jamalpur,Dhaka,235.78,116.8
2018.0,9.0,Kishoreganj,Dhaka,1223.89,606.4
2018.0,9.0,Madaripur,Dhaka,101.7,50.4
2018.0,9.0,Manikganj,Dhaka,256.33,127.0
2018.0,9.0,Munshiganj,Dhaka,113.56,56.3
2018.0,9.0,Mymensingh,Dhaka,2702.37,1338.8
2018.0,9.0,Narayanganj,Dhaka,70.35,34.9
2018.0,9.0,Narsingdi,Dhaka,143.33,71.0
2018.0,9.0,Netrakona,Dhaka,676.36,335.1
2018.0,9.0,Rajbari,Dhaka,193.58,95.9
2018.0,9.0,Shariatpur,Dhaka,217.1,107.6
2018.0,9.0,Sherpur,Dhaka,469.55,232.6
2018.0,9.0,Tangail,Dhaka,279.93,138.7
2018.0,9.0,Bagerhat,Khulna,1510.65,748.4
2018.0,9.0,Chuadanga,Khulna,747.57,370.4
2018.0,9.0,Jessore,Khulna,201.35,99.8
2018.0,9.0,Jhenaidah,Khulna,1130.66,560.2
2018.0,9.0,Khulna,Khulna,1584.77,785.1
2018.0,9.0,Kushtia,Khulna,172.03,85.2
2018.0,9.0,Magura,Khulna,50.14,24.8
2018.0,9.0,Meherpur,Khulna,486.34,240.9
2018.0,9.0,Narail,Khulna,85.42,42.3
2018.0,9.0,Satkhira,Khulna,1361.17,674.4
2018.0,9.0,Habiganj,Sylhet,369.29,183.0
2018.0,9.0,Maulvibazar,Sylhet,315.01,156.1
2018.0,9.0,Sunamganj,Sylhet,1899.91,941.3
2018.0,9.0,Sylhet,Sylhet,625.51,309.9
2018.0,9.0,Bogra,Rajshahi,374.12,185.4
2018.0,9.0,Joypurhat,Rajshahi,821.85,407.2
2018.0,9.0,Naogaon,Rajshahi,959.86,475.5
2018.0,9.0,Natore,Rajshahi,160.62,79.6
2018.0,9.0,Nawabganj,Rajshahi,200.29,99.2
2018.0,9.0,Pabna,Rajshahi,447.6,221.8
2018.0,9.0,Rajshahi,Rajshahi,228.96,113.4
2018.0,9.0,Sirajganj,Rajshahi,643.72,318.9
2018.0,9.0,Dinajpur,Rangpur,2887.19,1430.4
2018.0,9.0,Gaibandha,Rangpur,348.55,172.7
2018.0,9.0,Kurigram,Rangpur,515.35,255.3
2018.0,9.0,Lalmonirhat,Rangpur,436.22,216.1
2018.0,9.0,Nilphamari,Rangpur,1208.35,598.7
2018.0,9.0,Panchagarh,Rangpur,1006.1,498.5
2018.0,9.0,Rangpur,Rangpur,1895.73,939.2
2018.0,9.0,Thakurgaon,Rangpur,1554.61,770.2
2018.0,9.0,Barguna,Barisal,284.71,141.1
2018.0,10.0,Barisal,Barisal,466.09,230.9
2018.0,10.0,Bhola,Barisal,697.81,345.7
2018.0,10.0,Jhalokati,Barisal,36.75,18.2
2018.0,10.0,Patuakhali,Barisal,227.76,112.8
2018.0,10.0,Pirojpur,Barisal,95.57,47.3
2018.0,10.0,Bandarban,Chittagong,2850.34,1412.2
2018.0,10.0,Brahamanbaria,Chittagong,321.71,159.4
2018.0,10.0,Chandpur,Chittagong,277.34,137.4
2018.0,10.0,Chittagong,Chittagong,1999.11,990.4
2018.0,10.0,Comilla,Chittagong,1782.61,883.2
2018.0,10.0,Cox's Bazar,Chittagong,336.38,166.7
2018.0,10.0,Feni,Chittagong,517.26,256.3
2018.0,10.0,Khagrachhari,Chittagong,1845.82,914.5
2018.0,10.0,Lakshmipur,Chittagong,300.2,148.7
2018.0,10.0,Noakhali,Chittagong,151.69,75.2
2018.0,10.0,Rangamati,Chittagong,509.73,252.5
2018.0,10.0,Dhaka,Dhaka,102.83,50.9
2018.0,10.0,Faridpur,Dhaka,143.3,71.0
2018.0,10.0,Gazipur,Dhaka,140.21,69.5
2018.0,10.0,Gopalganj,Dhaka,153.05,75.8
2018.0,10.0,Jamalpur,Dhaka,190.72,94.5
2018.0,10.0,Kishoreganj,Dhaka,785.79,389.3
2018.0,10.0,Madaripur,Dhaka,87.22,43.2
2018.0,10.0,Manikganj,Dhaka,206.69,102.4
2018.0,10.0,Munshiganj,Dhaka,93.55,46.3
2018.0,10.0,Mymensingh,Dhaka,2910.37,1441.9
2018.0,10.0,Narayanganj,Dhaka,56.13,27.8
2018.0,10.0,Narsingdi,Dhaka,96.85,48.0
2018.0,10.0,Netrakona,Dhaka,491.51,243.5
2018.0,10.0,Rajbari,Dhaka,141.11,69.9
2018.0,10.0,Shariatpur,Dhaka,178.17,88.3
2018.0,10.0,Sherpur,Dhaka,899.37,445.6
2018.0,10.0,Tangail,Dhaka,166.98,82.7
2018.0,10.0,Bagerhat,Khulna,1244.51,616.6
2018.0,10.0,Chuadanga,Khulna,741.48,367.4
2018.0,10.0,Jessore,Khulna,602.03,298.3
2018.0,10.0,Jhenaidah,Khulna,1146.83,568.2
2018.0,10.0,Khulna,Khulna,949.74,470.5
2018.0,10.0,Kushtia,Khulna,123.58,61.2
2018.0,10.0,Magura,Khulna,77.39,38.3
2018.0,10.0,Meherpur,Khulna,412.68,204.5
2018.0,10.0,Narail,Khulna,76.26,37.8
2018.0,10.0,Satkhira,Khulna,1466.1,726.4
2018.0,10.0,Habiganj,Sylhet,322.76,159.9
2018.0,10.0,Maulvibazar,Sylhet,224.48,111.2
2018.0,10.0,Sunamganj,Sylhet,1456.32,721.5
2018.0,10.0,Sylhet,Sylhet,420.41,208.3
2018.0,10.0,Bogra,Rajshahi,313.56,155.3
2018.0,10.0,Joypurhat,Rajshahi,853.68,422.9
2018.0,10.0,Naogaon,Rajshahi,1501.28,743.8
2018.0,10.0,Natore,Rajshahi,106.25,52.6
2018.0,10.0,Nawabganj,Rajshahi,109.33,54.2
2018.0,10.0,Pabna,Rajshahi,234.32,116.1
2018.0,10.0,Rajshahi,Rajshahi,219.22,108.6
2018.0,10.0,Sirajganj,Rajshahi,389.11,192.8
2018.0,10.0,Dinajpur,Rangpur,3089.47,1530.6
2018.0,10.0,Gaibandha,Rangpur,268.14,132.8
2018.0,10.0,Kurigram,Rangpur,387.3,191.9
2018.0,10.0,Lalmonirhat,Rangpur,885.3,438.6
2018.0,10.0,Nilphamari,Rangpur,1273.86,631.1
2018.0,10.0,Panchagarh,Rangpur,1138.62,564.1
2018.0,10.0,Rangpur,Rangpur,2003.97,992.8
2018.0,10.0,Thakurgaon,Rangpur,1548.21,767.0
2018.0,10.0,Barguna,Barisal,160.62,79.6
2018.0,11.0,Barisal,Barisal,498.5,247.0
2018.0,11.0,Bhola,Barisal,679.61,336.7
2018.0,11.0,Jhalokati,Barisal,42.61,21.1
2018.0,11.0,Patuakhali,Barisal,219.76,108.9
2018.0,11.0,Pirojpur,Barisal,106.64,52.8
2018.0,11.0,Bandarban,Chittagong,3199.46,1585.1
2018.0,11.0,Brahamanbaria,Chittagong,152.7,75.7
2018.0,11.0,Chandpur,Chittagong,265.19,131.4
2018.0,11.0,Chittagong,Chittagong,1534.5,760.2
2018.0,11.0,Comilla,Chittagong,1789.67,886.7
2018.0,11.0,Cox's Bazar,Chittagong,247.17,122.5
2018.0,11.0,Feni,Chittagong,520.49,257.9
2018.0,11.0,Khagrachhari,Chittagong,2117.92,1049.3
2018.0,11.0,Lakshmipur,Chittagong,297.2,147.2
2018.0,11.0,Noakhali,Chittagong,144.1,71.4
2018.0,11.0,Rangamati,Chittagong,509.45,252.4
2018.0,11.0,Dhaka,Dhaka,152.49,75.5
2018.0,11.0,Faridpur,Dhaka,126.17,62.5
2018.0,11.0,Gazipur,Dhaka,908.3,450.0
2018.0,11.0,Gopalganj,Dhaka,200.12,99.1
2018.0,11.0,Jamalpur,Dhaka,283.92,140.7
2018.0,11.0,Kishoreganj,Dhaka,285.25,141.3
2018.0,11.0,Madaripur,Dhaka,92.76,46.0
2018.0,11.0,Manikganj,Dhaka,191.74,95.0
2018.0,11.0,Munshiganj,Dhaka,93.7,46.4
2018.0,11.0,Mymensingh,Dhaka,2792.31,1383.4
2018.0,11.0,Narayanganj,Dhaka,50.84,25.2
2018.0,11.0,Narsingdi,Dhaka,69.42,34.4
2018.0,11.0,Netrakona,Dhaka,272.28,134.9
2018.0,11.0,Rajbari,Dhaka,132.61,65.7
2018.0,11.0,Shariatpur,Dhaka,176.2,87.3
2018.0,11.0,Sherpur,Dhaka,979.34,485.2
2018.0,11.0,Tangail,Dhaka,835.76,414.1
2018.0,11.0,Bagerhat,Khulna,1076.2,533.2
2018.0,11.0,Chuadanga,Khulna,630.01,312.1
2018.0,11.0,Jessore,Khulna,211.33,104.7
2018.0,11.0,Jhenaidah,Khulna,1202.43,595.7
2018.0,11.0,Khulna,Khulna,1168.3,578.8
2018.0,11.0,Kushtia,Khulna,125.19,62.0
2018.0,11.0,Magura,Khulna,24.7,12.2
2018.0,11.0,Meherpur,Khulna,433.84,214.9
2018.0,11.0,Narail,Khulna,69.87,34.6
2018.0,11.0,Satkhira,Khulna,1469.99,728.3
2018.0,11.0,Habiganj,Sylhet,419.37,207.8
2018.0,11.0,Maulvibazar,Sylhet,190.44,94.4
2018.0,11.0,Sunamganj,Sylhet,1001.16,496.0
2018.0,11.0,Sylhet,Sylhet,433.45,214.7
2018.0,11.0,Bogra,Rajshahi,379.41,188.0
2018.0,11.0,Joypurhat,Rajshahi,877.46,434.7
2018.0,11.0,Naogaon,Rajshahi,2124.62,1052.6
2018.0,11.0,Natore,Rajshahi,61.66,30.5
2018.0,11.0,Nawabganj,Rajshahi,131.85,65.3
2018.0,11.0,Pabna,Rajshahi,151.93,75.3
2018.0,11.0,Rajshahi,Rajshahi,160.41,79.5
2018.0,11.0,Sirajganj,Rajshahi,344.66,170.8
2018.0,11.0,Dinajpur,Rangpur,3130.09,1550.8
2018.0,11.0,Gaibandha,Rangpur,267.66,132.6
2018.0,11.0,Kurigram,Rangpur,402.93,199.6
2018.0,11.0,Lalmonirhat,Rangpur,856.42,424.3
2018.0,11.0,Nilphamari,Rangpur,1292.0,640.1
2018.0,11.0,Panchagarh,Rangpur,1136.7,563.2
2018.0,11.0,Rangpur,Rangpur,1922.27,952.4
2018.0,11.0,Thakurgaon,Rangpur,1728.45,856.3
2018.0,11.0,Barguna,Barisal,158.92,78.7
2018.0,12.0,Barisal,Barisal,438.37,217.2
2018.0,12.0,Bhola,Barisal,661.39,327.7
2018.0,12.0,Jhalokati,Barisal,36.8,18.2
2018.0,12.0,Patuakhali,Barisal,224.45,111.2
2018.0,12.0,Pirojpur,Barisal,106.56,52.8
2018.0,12.0,Bandarban,Chittagong,2620.9,1298.5
2018.0,12.0,Brahamanbaria,Chittagong,607.22,300.8
2018.0,12.0,Chandpur,Chittagong,243.15,120.5
2018.0,12.0,Chittagong,Chittagong,1878.54,930.7
2018.0,12.0,Comilla,Chittagong,1751.25,867.6
2018.0,12.0,Cox's Bazar,Chittagong,880.44,436.2
2018.0,12.0,Feni,Chittagong,546.82,270.9
2018.0,12.0,Khagrachhari,Chittagong,2035.12,1008.3
2018.0,12.0,Lakshmipur,Chittagong,287.94,142.7
2018.0,12.0,Noakhali,Chittagong,155.08,76.8
2018.0,12.0,Rangamati,Chittagong,489.19,242.4
2018.0,12.0,Dhaka,Dhaka,876.76,434.4
2018.0,12.0,Faridpur,Dhaka,115.65,57.3
2018.0,12.0,Gazipur,Dhaka,1136.68,563.1
2018.0,12.0,Gopalganj,Dhaka,281.73,139.6
2018.0,12.0,Jamalpur,Dhaka,411.77,204.0
2018.0,12.0,Kishoreganj,Dhaka,146.88,72.8
2018.0,12.0,Madaripur,Dhaka,99.96,49.5
2018.0,12.0,Manikganj,Dhaka,177.27,87.8
2018.0,12.0,Munshiganj,Dhaka,76.67,38.0
2018.0,12.0,Mymensingh,Dhaka,2751.4,1363.1
2018.0,12.0,Narayanganj,Dhaka,346.07,171.5
2018.0,12.0,Narsingdi,Dhaka,60.1,29.8
2018.0,12.0,Netrakona,Dhaka,502.81,249.1
2018.0,12.0,Rajbari,Dhaka,124.28,61.6
2018.0,12.0,Shariatpur,Dhaka,150.56,74.6
2018.0,12.0,Sherpur,Dhaka,1086.96,538.5
2018.0,12.0,Tangail,Dhaka,1877.3,930.1
2018.0,12.0,Bagerhat,Khulna,961.38,476.3
2018.0,12.0,Chuadanga,Khulna,631.84,313.0
2018.0,12.0,Jessore,Khulna,223.07,110.5
2018.0,12.0,Jhenaidah,Khulna,1006.61,498.7
2018.0,12.0,Khulna,Khulna,968.11,479.6
2018.0,12.0,Kushtia,Khulna,126.36,62.6
2018.0,12.0,Magura,Khulna,307.53,152.4
2018.0,12.0,Meherpur,Khulna,367.99,182.3
2018.0,12.0,Narail,Khulna,113.17,56.1
2018.0,12.0,Satkhira,Khulna,1244.21,616.4
2018.0,12.0,Habiganj,Sylhet,718.73,356.1
2018.0,12.0,Maulvibazar,Sylhet,264.49,131.0
2018.0,12.0,Sunamganj,Sylhet,585.85,290.2
2018.0,12.0,Sylhet,Sylhet,593.17,293.9
2018.0,12.0,Bogra,Rajshahi,374.54,185.6
2018.0,12.0,Joypurhat,Rajshahi,618.89,306.6
2018.0,12.0,Naogaon,Rajshahi,2169.46,1074.8
2018.0,12.0,Natore,Rajshahi,444.12,220.0
2018.0,12.0,Nawabganj,Rajshahi,192.86,95.5
2018.0,12.0,Pabna,Rajshahi,178.22,88.3
2018.0,12.0,Rajshahi,Rajshahi,280.82,139.1
2018.0,12.0,Sirajganj,Rajshahi,324.39,160.7
2018.0,12.0,Dinajpur,Rangpur,2820.34,1397.3
2018.0,12.0,Gaibandha,Rangpur,270.88,134.2
2018.0,12.0,Kurigram,Rangpur,390.41,193.4
2018.0,12.0,Lalmonirhat,Rangpur,794.8,393.8
2018.0,12.0,Nilphamari,Rangpur,1104.51,547.2
2018.0,12.0,Panchagarh,Rangpur,955.05,473.2
2018.0,12.0,Rangpur,Rangpur,1799.86,891.7
2018.0,12.0,Thakurgaon,Rangpur,1409.37,698.2
2018.0,12.0,Barguna,Barisal,161.2,79.9
2019.0,1.0,Barisal,Barisal,442.63,219.3
2019.0,1.0,Bhola,Barisal,664.93,329.4
2019.0,1.0,Jhalokati,Barisal,36.17,17.9
2019.0,1.0,Patuakhali,Barisal,213.67,105.9
2019.0,1.0,Pirojpur,Barisal,95.03,47.1
2019.0,1.0,Bandarban,Chittagong,3022.85,1497.6
2019.0,1.0,Brahamanbaria,Chittagong,1206.91,597.9
2019.0,1.0,Chandpur,Chittagong,243.57,120.7
2019.0,1.0,Chittagong,Chittagong,2241.73,1110.6
2019.0,1.0,Comilla,Chittagong,1926.49,954.4
2019.0,1.0,Cox's Bazar,Chittagong,920.11,455.9
2019.0,1.0,Feni,Chittagong,531.59,263.4
2019.0,1.0,Khagrachhari,Chittagong,2174.05,1077.1
2019.0,1.0,Lakshmipur,Chittagong,290.9,144.1
2019.0,1.0,Noakhali,Chittagong,131.64,65.2
2019.0,1.0,Rangamati,Chittagong,516.66,256.0
2019.0,1.0,Dhaka,Dhaka,870.02,431.0
2019.0,1.0,Faridpur,Dhaka,1044.58,517.5
2019.0,1.0,Gazipur,Dhaka,1061.4,525.9
2019.0,1.0,Gopalganj,Dhaka,850.75,421.5
2019.0,1.0,Jamalpur,Dhaka,210.0,104.0
2019.0,1.0,Kishoreganj,Dhaka,1286.82,637.5
2019.0,1.0,Madaripur,Dhaka,88.73,44.0
2019.0,1.0,Manikganj,Dhaka,184.95,91.6
2019.0,1.0,Munshiganj,Dhaka,75.08,37.2
2019.0,1.0,Mymensingh,Dhaka,2834.73,1404.4
2019.0,1.0,Narayanganj,Dhaka,371.26,183.9
2019.0,1.0,Narsingdi,Dhaka,60.81,30.1
2019.0,1.0,Netrakona,Dhaka,1658.06,821.5
2019.0,1.0,Rajbari,Dhaka,124.39,61.6
2019.0,1.0,Shariatpur,Dhaka,144.36,71.5
2019.0,1.0,Sherpur,Dhaka,1039.35,514.9
2019.0,1.0,Tangail,Dhaka,2003.78,992.7
2019.0,1.0,Bagerhat,Khulna,900.31,446.0
2019.0,1.0,Chuadanga,Khulna,715.4,354.4
2019.0,1.0,Jessore,Khulna,853.03,422.6
2019.0,1.0,Jhenaidah,Khulna,1099.73,544.8
2019.0,1.0,Khulna,Khulna,943.28,467.3
2019.0,1.0,Kushtia,Khulna,138.68,68.7
2019.0,1.0,Magura,Khulna,674.41,334.1
2019.0,1.0,Meherpur,Khulna,502.64,249.0
2019.0,1.0,Narail,Khulna,131.77,65.3
2019.0,1.0,Satkhira,Khulna,1104.83,547.4
2019.0,1.0,Habiganj,Sylhet,1495.38,740.9
2019.0,1.0,Maulvibazar,Sylhet,792.97,392.9
2019.0,1.0,Sunamganj,Sylhet,342.08,169.5
2019.0,1.0,Sylhet,Sylhet,1697.87,841.2
2019.0,1.0,Bogra,Rajshahi,211.67,104.9
2019.0,1.0,Joypurhat,Rajshahi,506.31,250.8
2019.0,1.0,Naogaon,Rajshahi,2540.5,1258.6
2019.0,1.0,Natore,Rajshahi,1295.27,641.7
2019.0,1.0,Nawabganj,Rajshahi,934.05,462.8
2019.0,1.0,Pabna,Rajshahi,1137.2,563.4
2019.0,1.0,Rajshahi,Rajshahi,740.54,366.9
2019.0,1.0,Sirajganj,Rajshahi,394.31,195.4
2019.0,1.0,Dinajpur,Rangpur,1834.18,908.7
2019.0,1.0,Gaibandha,Rangpur,172.76,85.6
2019.0,1.0,Kurigram,Rangpur,467.35,231.5
2019.0,1.0,Lalmonirhat,Rangpur,94.74,46.9
2019.0,1.0,Nilphamari,Rangpur,89.55,44.4
2019.0,1.0,Panchagarh,Rangpur,1162.49,575.9
2019.0,1.0,Rangpur,Rangpur,303.35,150.3
2019.0,1.0,Thakurgaon,Rangpur,1488.95,737.7
2019.0,1.0,Barguna,Barisal,156.43,77.5
2019.0,2.0,Barisal,Barisal,398.12,197.2
2019.0,2.0,Bhola,Barisal,627.84,311.1
2019.0,2.0,Jhalokati,Barisal,33.78,16.7
2019.0,2.0,Patuakhali,Barisal,205.94,102.0
2019.0,2.0,Pirojpur,Barisal,89.97,44.6
2019.0,2.0,Bandarban,Chittagong,3112.68,1542.1
2019.0,2.0,Brahamanbaria,Chittagong,1067.53,528.9
2019.0,2.0,Chandpur,Chittagong,233.57,115.7
2019.0,2.0,Chittagong,Chittagong,2201.3,1090.6
2019.0,2.0,Comilla,Chittagong,1750.49,867.3
2019.0,2.0,Cox's Bazar,Chittagong,980.27,485.7
2019.0,2.0,Feni,Chittagong,513.15,254.2
2019.0,2.0,Khagrachhari,Chittagong,1989.55,985.7
2019.0,2.0,Lakshmipur,Chittagong,277.4,137.4
2019.0,2.0,Noakhali,Chittagong,133.84,66.3
2019.0,2.0,Rangamati,Chittagong,423.1,209.6
2019.0,2.0,Dhaka,Dhaka,799.16,395.9
2019.0,2.0,Faridpur,Dhaka,1089.28,539.7
2019.0,2.0,Gazipur,Dhaka,1089.74,539.9
2019.0,2.0,Gopalganj,Dhaka,759.58,376.3
2019.0,2.0,Jamalpur,Dhaka,742.76,368.0
2019.0,2.0,Kishoreganj,Dhaka,1425.72,706.3
2019.0,2.0,Madaripur,Dhaka,72.19,35.8
2019.0,2.0,Manikganj,Dhaka,171.83,85.1
2019.0,2.0,Munshiganj,Dhaka,75.94,37.6
2019.0,2.0,Mymensingh,Dhaka,2791.97,1383.2
2019.0,2.0,Narayanganj,Dhaka,431.07,213.6
2019.0,2.0,Narsingdi,Dhaka,66.86,33.1
2019.0,2.0,Netrakona,Dhaka,1707.76,846.1
2019.0,2.0,Rajbari,Dhaka,108.76,53.9
2019.0,2.0,Shariatpur,Dhaka,131.85,65.3
2019.0,2.0,Sherpur,Dhaka,857.04,424.6
2019.0,2.0,Tangail,Dhaka,1731.61,857.9
2019.0,2.0,Bagerhat,Khulna,617.0,305.7
2019.0,2.0,Chuadanga,Khulna,711.98,352.7
2019.0,2.0,Jessore,Khulna,872.73,432.4
2019.0,2.0,Jhenaidah,Khulna,1097.78,543.9
2019.0,2.0,Khulna,Khulna,549.25,272.1
2019.0,2.0,Kushtia,Khulna,232.07,115.0
2019.0,2.0,Magura,Khulna,726.87,360.1
2019.0,2.0,Meherpur,Khulna,452.94,224.4
2019.0,2.0,Narail,Khulna,38.5,19.1
2019.0,2.0,Satkhira,Khulna,944.47,467.9
2019.0,2.0,Habiganj,Sylhet,1377.84,682.6
2019.0,2.0,Maulvibazar,Sylhet,1116.24,553.0
2019.0,2.0,Sunamganj,Sylhet,959.83,475.5
2019.0,2.0,Sylhet,Sylhet,1541.97,763.9
2019.0,2.0,Bogra,Rajshahi,1487.58,737.0
2019.0,2.0,Joypurhat,Rajshahi,612.81,303.6
2019.0,2.0,Naogaon,Rajshahi,2844.49,1409.3
2019.0,2.0,Natore,Rajshahi,1436.06,711.5
2019.0,2.0,Nawabganj,Rajshahi,964.14,477.7
2019.0,2.0,Pabna,Rajshahi,1371.62,679.5
2019.0,2.0,Rajshahi,Rajshahi,1256.13,622.3
2019.0,2.0,Sirajganj,Rajshahi,294.73,146.0
2019.0,2.0,Dinajpur,Rangpur,1623.26,804.2
2019.0,2.0,Gaibandha,Rangpur,348.38,172.6
2019.0,2.0,Kurigram,Rangpur,422.44,209.3
2019.0,2.0,Lalmonirhat,Rangpur,487.23,241.4
2019.0,2.0,Nilphamari,Rangpur,708.39,351.0
2019.0,2.0,Panchagarh,Rangpur,1057.57,524.0
2019.0,2.0,Rangpur,Rangpur,1025.38,508.0
2019.0,2.0,Thakurgaon,Rangpur,1181.89,585.5
2019.0,2.0,Barguna,Barisal,155.65,77.1
2019.0,3.0,Barisal,Barisal,435.64,215.8
2019.0,3.0,Bhola,Barisal,692.19,342.9
2019.0,3.0,Jhalokati,Barisal,33.46,16.6
2019.0,3.0,Patuakhali,Barisal,218.03,108.0
2019.0,3.0,Pirojpur,Barisal,90.82,45.0
2019.0,3.0,Bandarban,Chittagong,2695.8,1335.6
2019.0,3.0,Brahamanbaria,Chittagong,989.92,490.4
2019.0,3.0,Chandpur,Chittagong,245.29,121.5
2019.0,3.0,Chittagong,Chittagong,2137.53,1059.0
2019.0,3.0,Comilla,Chittagong,1771.85,877.8
2019.0,3.0,Cox's Bazar,Chittagong,676.63,335.2
2019.0,3.0,Feni,Chittagong,430.82,213.4
2019.0,3.0,Khagrachhari,Chittagong,1696.17,840.3
2019.0,3.0,Lakshmipur,Chittagong,301.37,149.3
2019.0,3.0,Noakhali,Chittagong,132.08,65.4
2019.0,3.0,Rangamati,Chittagong,390.12,193.3
2019.0,3.0,Dhaka,Dhaka,782.21,387.5
2019.0,3.0,Faridpur,Dhaka,871.44,431.7
2019.0,3.0,Gazipur,Dhaka,962.38,476.8
2019.0,3.0,Gopalganj,Dhaka,887.09,439.5
2019.0,3.0,Jamalpur,Dhaka,273.95,135.7
2019.0,3.0,Kishoreganj,Dhaka,1293.72,641.0
2019.0,3.0,Madaripur,Dhaka,71.66,35.5
2019.0,3.0,Manikganj,Dhaka,171.51,85.0
2019.0,3.0,Munshiganj,Dhaka,70.98,35.2
2019.0,3.0,Mymensingh,Dhaka,2651.78,1313.8
2019.0,3.0,Narayanganj,Dhaka,427.67,211.9
2019.0,3.0,Narsingdi,Dhaka,152.44,75.5
2019.0,3.0,Netrakona,Dhaka,1676.66,830.7
2019.0,3.0,Rajbari,Dhaka,114.77,56.9
2019.0,3.0,Shariatpur,Dhaka,141.89,70.3
2019.0,3.0,Sherpur,Dhaka,1030.62,510.6
2019.0,3.0,Tangail,Dhaka,1743.81,863.9
2019.0,3.0,Bagerhat,Khulna,639.26,316.7
2019.0,3.0,Chuadanga,Khulna,634.12,314.2
2019.0,3.0,Jessore,Khulna,166.61,82.5
2019.0,3.0,Jhenaidah,Khulna,1185.81,587.5
2019.0,3.0,Khulna,Khulna,609.37,301.9
2019.0,3.0,Kushtia,Khulna,155.74,77.2
2019.0,3.0,Magura,Khulna,568.76,281.8
2019.0,3.0,Meherpur,Khulna,489.09,242.3
2019.0,3.0,Narail,Khulna,31.18,15.4
2019.0,3.0,Satkhira,Khulna,916.98,454.3
2019.0,3.0,Habiganj,Sylhet,1599.72,792.6
2019.0,3.0,Maulvibazar,Sylhet,793.51,393.1
2019.0,3.0,Sunamganj,Sylhet,2087.52,1034.2
2019.0,3.0,Sylhet,Sylhet,2264.23,1121.8
2019.0,3.0,Bogra,Rajshahi,1345.9,666.8
2019.0,3.0,Joypurhat,Rajshahi,885.47,438.7
2019.0,3.0,Naogaon,Rajshahi,3109.3,1540.5
2019.0,3.0,Natore,Rajshahi,1429.71,708.3
2019.0,3.0,Nawabganj,Rajshahi,665.52,329.7
2019.0,3.0,Pabna,Rajshahi,1356.04,671.8
2019.0,3.0,Rajshahi,Rajshahi,257.95,127.8
2019.0,3.0,Sirajganj,Rajshahi,298.47,147.9
2019.0,3.0,Dinajpur,Rangpur,2860.38,1417.1
2019.0,3.0,Gaibandha,Rangpur,305.57,151.4
2019.0,3.0,Kurigram,Rangpur,588.29,291.5
2019.0,3.0,Lalmonirhat,Rangpur,397.59,197.0
2019.0,3.0,Nilphamari,Rangpur,1250.95,619.8
2019.0,3.0,Panchagarh,Rangpur,992.02,491.5
2019.0,3.0,Rangpur,Rangpur,2061.62,1021.4
2019.0,3.0,Thakurgaon,Rangpur,1369.25,678.4
2019.0,3.0,Barguna,Barisal,156.04,77.3
2019.0,4.0,Barisal,Barisal,412.74,204.5
2019.0,4.0,Bhola,Barisal,650.18,322.1
2019.0,4.0,Jhalokati,Barisal,33.23,16.5
2019.0,4.0,Patuakhali,Barisal,221.96,110.0
2019.0,4.0,Pirojpur,Barisal,92.89,46.0
2019.0,4.0,Bandarban,Chittagong,2467.11,1222.3
2019.0,4.0,Brahamanbaria,Chittagong,974.01,482.6
2019.0,4.0,Chandpur,Chittagong,245.4,121.6
2019.0,4.0,Chittagong,Chittagong,2106.45,1043.6
2019.0,4.0,Comilla,Chittagong,1667.53,826.2
2019.0,4.0,Cox's Bazar,Chittagong,911.06,451.4
2019.0,4.0,Feni,Chittagong,545.1,270.1
2019.0,4.0,Khagrachhari,Chittagong,1578.88,782.2
2019.0,4.0,Lakshmipur,Chittagong,291.15,144.2
2019.0,4.0,Noakhali,Chittagong,132.65,65.7
2019.0,4.0,Rangamati,Chittagong,428.9,212.5
2019.0,4.0,Dhaka,Dhaka,871.36,431.7
2019.0,4.0,Faridpur,Dhaka,455.44,225.6
2019.0,4.0,Gazipur,Dhaka,1022.9,506.8
2019.0,4.0,Gopalganj,Dhaka,774.66,383.8
2019.0,4.0,Jamalpur,Dhaka,1265.94,627.2
2019.0,4.0,Kishoreganj,Dhaka,813.2,402.9
2019.0,4.0,Madaripur,Dhaka,70.97,35.2
2019.0,4.0,Manikganj,Dhaka,152.62,75.6
